time,current price,day high,day low
2023-09-28 15:01:48,827.75,828.00,815.05
2023-09-28 15:02:07,827.75,828.00,815.05
2023-09-28 15:05:03,827.75,828.00,815.05
2023-09-28 15:24:26,828.00,828.00,815.05
2023-09-28 15:24:47,828.00,828.00,815.05
2023-09-28 15:29:23,828.00,828.00,815.05
2023-09-28 15:29:47,828.00,828.00,815.05
2023-09-28 15:38:45,828.00,828.00,815.05
2023-09-28 15:39:00,828.00,828.00,815.05
2023-09-28 15:41:13,828.00,828.00,815.05
2023-09-28 15:41:19,828.00,828.00,815.05
2023-09-28 18:46:30,827.90,828.00,815.05
2023-09-28 18:46:42,827.90,828.00,815.05
2023-09-29 10:10:09,827.45,827.45,793.05
2023-09-29 10:10:10,827.45,827.45,793.05
