time,current price,day high,day low
2023-09-28 15:01:42,38.45,39.39,38.10
2023-09-28 15:02:01,38.45,39.39,38.10
2023-09-28 15:04:56,38.45,39.39,38.10
2023-09-28 15:24:20,38.45,39.39,38.10
2023-09-28 15:24:41,38.45,39.39,38.10
2023-09-28 15:29:17,38.13,39.39,38.10
2023-09-28 15:29:41,38.13,39.39,38.10
2023-09-28 15:38:31,38.13,39.39,38.10
2023-09-28 15:38:46,38.13,39.39,38.10
2023-09-28 15:41:03,38.13,39.39,38.10
2023-09-28 15:41:11,38.13,39.39,38.10
2023-09-28 18:46:18,38.49,39.39,38.10
2023-09-28 18:46:29,38.49,39.39,38.10
2023-09-28 18:50:13,38.49,39.39,38.10
2023-09-29 10:09:59,39.25,39.45,38.40
2023-09-29 10:09:59,39.25,39.45,38.40
