time,current price,day high,day low
2023-09-28 15:01:50,874.00,887.95,868.05
2023-09-28 15:02:09,874.00,887.95,868.05
2023-09-28 15:05:05,871.35,887.95,868.05
2023-09-28 15:24:28,875.55,887.95,868.05
2023-09-28 15:24:49,875.55,887.95,868.05
2023-09-28 15:29:26,874.80,887.95,868.05
2023-09-28 15:29:49,874.80,887.95,868.05
2023-09-28 15:38:49,873.65,887.95,868.05
2023-09-28 15:39:07,873.65,887.95,868.05
2023-09-28 15:41:19,873.65,887.95,868.05
2023-09-28 18:46:36,874.00,887.95,868.05
2023-09-28 18:46:49,874.00,887.95,868.05
2023-09-29 10:10:13,923.10,927.50,902.00
2023-09-29 10:10:14,923.10,927.50,902.00
