time,current price,day high,day low
2023-09-28 15:01:21,31070.00,31399.95,30942.35
2023-09-28 15:01:38,31070.00,31399.95,30942.35
2023-09-28 15:04:28,31070.00,31399.95,30942.35
2023-09-28 15:23:58,30900.00,31399.95,30900.00
2023-09-28 15:24:17,30900.00,31399.95,30900.00
2023-09-28 15:28:54,30653.05,31399.95,30653.05
2023-09-28 15:29:15,30653.05,31399.95,30653.05
2023-09-28 15:37:08,30839.00,31399.95,30653.05
2023-09-28 15:37:20,30839.00,31399.95,30653.05
2023-09-28 15:40:22,30839.00,31399.95,30653.05
2023-09-28 15:40:31,30839.00,31399.95,30653.05
2023-09-28 16:12:37,30839.00,31399.95,30653.05
2023-09-28 16:12:51,30839.00,31399.95,30653.05
2023-09-28 16:14:45,30839.00,31399.95,30653.05
2023-09-28 16:14:55,30839.00,31399.95,30653.05
2023-09-28 18:45:34,30864.70,31399.95,30653.05
2023-09-28 18:45:43,30864.70,31399.95,30653.05
2023-09-28 18:49:34,30864.70,31399.95,30653.05
2023-09-29 10:09:10,31012.20,31012.20,30940.00
2023-09-29 10:09:12,31012.20,31012.20,30940.00
