time,current price,day high,day low
2023-09-28 15:01:20,40.55,41.10,40.00
2023-09-28 15:01:38,40.55,41.10,40.00
2023-09-28 15:04:28,40.25,41.10,40.00
2023-09-28 15:23:58,40.55,41.10,40.00
2023-09-28 15:24:17,40.55,41.10,40.00
2023-09-28 15:28:54,40.40,41.10,40.00
2023-09-28 15:29:16,40.40,41.10,40.00
2023-09-28 15:37:08,40.40,41.10,40.00
2023-09-28 15:37:21,40.40,41.10,40.00
2023-09-28 15:40:23,40.40,41.10,40.00
2023-09-28 15:40:32,40.40,41.10,40.00
2023-09-28 16:12:37,40.40,41.10,40.00
2023-09-28 16:12:51,40.40,41.10,40.00
2023-09-28 16:14:45,40.40,41.10,40.00
2023-09-28 16:14:56,40.40,41.10,40.00
2023-09-28 18:45:34,40.39,41.10,40.00
2023-09-28 18:45:43,40.39,41.10,40.00
2023-09-28 18:49:35,40.39,41.10,40.00
2023-09-29 10:09:09,40.39,41.10,40.00
2023-09-29 10:09:12,40.39,41.10,40.00
