time,current price,day high,day low
2023-09-28 15:01:32,29.79,31.45,29.45
2023-09-28 15:01:51,29.79,31.45,29.45
2023-09-28 15:04:44,29.70,31.45,29.45
2023-09-28 15:24:10,29.33,31.45,29.33
2023-09-28 15:24:31,29.33,31.45,29.33
2023-09-28 15:29:06,29.33,31.45,29.33
2023-09-28 15:29:29,29.33,31.45,29.33
2023-09-28 15:37:35,29.33,31.45,29.33
2023-09-28 15:38:25,29.33,31.45,29.33
2023-09-28 15:40:41,29.33,31.45,29.33
2023-09-28 15:40:56,29.33,31.45,29.33
2023-09-28 16:12:57,29.33,31.45,29.33
2023-09-28 16:15:12,29.33,31.45,29.33
2023-09-28 18:45:53,29.34,31.45,29.33
2023-09-28 18:46:03,29.34,31.45,29.33
2023-09-28 18:49:52,29.34,31.45,29.33
2023-09-29 10:09:32,30.10,30.34,28.21
2023-09-29 10:09:37,30.10,30.34,28.21
