time,current price,day high,day low
2023-09-28 15:01:25,210.95,215.00,209.00
2023-09-28 15:01:44,210.95,215.00,209.00
2023-09-28 15:04:35,210.90,215.00,209.00
2023-09-28 15:24:03,210.45,215.00,209.00
2023-09-28 15:24:23,210.45,215.00,209.00
2023-09-28 15:28:59,209.90,215.00,209.00
2023-09-28 15:29:22,209.90,215.00,209.00
2023-09-28 15:37:16,209.15,215.00,209.00
2023-09-28 15:37:36,209.15,215.00,209.00
2023-09-28 15:40:30,209.15,215.00,209.00
2023-09-28 15:40:38,209.15,215.00,209.00
2023-09-28 16:12:45,210.25,215.00,209.00
2023-09-28 16:13:00,210.25,215.00,209.00
2023-09-28 16:14:53,210.25,215.00,209.00
2023-09-28 16:15:06,210.25,215.00,209.00
2023-09-28 18:45:42,210.25,215.00,209.00
2023-09-28 18:45:49,210.25,215.00,209.00
2023-09-28 18:49:41,210.25,215.00,209.00
2023-09-29 10:09:17,209.60,210.95,207.50
2023-09-29 10:09:18,209.60,210.95,207.50
