time,current price,day high,day low
2023-09-28 15:01:53,305.50,312.95,305.50
2023-09-28 15:02:12,305.50,312.95,305.50
2023-09-28 15:05:09,305.50,312.95,305.50
2023-09-28 15:24:32,305.50,312.95,305.50
2023-09-28 15:24:52,305.50,312.95,305.50
2023-09-28 15:29:29,314.90,314.90,305.50
2023-09-28 15:29:53,314.90,314.90,305.50
2023-09-28 15:38:57,314.90,314.90,305.50
2023-09-28 15:39:23,314.90,314.90,305.50
2023-09-28 18:46:45,314.35,314.90,305.50
2023-09-28 18:46:56,314.35,314.90,305.50
2023-09-29 10:10:19,320.00,325.00,315.00
2023-09-29 10:10:19,320.00,325.00,315.00
