time,current price,day high,day low
2023-09-28 15:01:38,28.61,29.96,28.51
2023-09-28 15:01:57,28.61,29.96,28.51
2023-09-28 15:04:51,28.61,29.96,28.51
2023-09-28 15:24:15,28.61,29.96,28.51
2023-09-28 15:24:37,28.61,29.96,28.51
2023-09-28 15:29:11,29.68,29.96,28.51
2023-09-28 15:29:35,29.68,29.96,28.51
2023-09-28 15:38:22,29.68,29.96,28.51
2023-09-28 15:38:36,29.68,29.96,28.51
2023-09-28 15:40:57,29.68,29.96,28.51
2023-09-28 15:41:04,29.68,29.96,28.51
2023-09-28 18:46:06,29.67,29.96,28.51
2023-09-28 18:46:22,29.67,29.96,28.51
2023-09-28 18:50:02,29.67,29.96,28.51
2023-09-29 10:09:47,29.68,29.95,29.68
2023-09-29 10:09:47,29.68,29.95,29.68
