time,current price,day high,day low
2023-09-28 15:01:29,115.55,118.00,115.15
2023-09-28 15:01:48,115.55,118.00,115.15
2023-09-28 15:04:39,117.20,118.00,115.15
2023-09-28 15:24:07,117.20,118.00,115.15
2023-09-28 15:24:28,117.20,118.00,115.15
2023-09-28 15:29:03,117.15,118.00,115.05
2023-09-28 15:29:26,117.15,118.00,115.05
2023-09-28 15:37:26,117.00,118.00,115.05
2023-09-28 15:37:48,117.00,118.00,115.05
2023-09-28 15:40:36,117.00,118.00,115.05
2023-09-28 15:40:46,117.00,118.00,115.05
2023-09-28 16:12:52,117.00,118.00,115.05
2023-09-28 16:15:01,117.00,118.00,115.05
2023-09-28 16:15:19,117.00,118.00,115.05
2023-09-28 18:45:48,115.75,118.00,115.05
2023-09-28 18:45:56,115.75,118.00,115.05
2023-09-28 18:49:46,115.75,118.00,115.05
2023-09-29 10:09:26,117.90,118.25,116.30
2023-09-29 10:09:26,117.90,118.25,116.30
