time,current price,day high,day low
2023-09-28 15:01:33,2.52,2.60,2.52
2023-09-28 15:01:52,2.52,2.60,2.52
2023-09-28 15:04:46,2.52,2.60,2.52
2023-09-28 15:24:11,2.52,2.60,2.52
2023-09-28 15:24:33,2.52,2.60,2.52
2023-09-28 15:29:07,2.52,2.60,2.52
2023-09-28 15:29:31,2.52,2.60,2.52
2023-09-28 15:37:39,2.52,2.60,2.52
2023-09-28 15:38:28,2.52,2.60,2.52
2023-09-28 15:40:44,2.52,2.60,2.52
2023-09-28 15:40:58,2.52,2.60,2.52
2023-09-28 16:13:00,2.52,2.60,2.52
2023-09-28 16:15:15,2.52,2.60,2.52
2023-09-28 18:45:55,2.52,2.60,2.52
2023-09-28 18:46:07,2.52,2.60,2.52
2023-09-28 18:49:53,2.52,2.60,2.52
2023-09-29 10:09:37,2.40,2.40,2.40
2023-09-29 10:09:37,2.40,2.40,2.40
