time,current price,day high,day low
2023-09-28 15:01:37,34.97,36.34,34.20
2023-09-28 15:01:56,34.97,36.34,34.20
2023-09-28 15:04:50,34.97,36.34,34.20
2023-09-28 15:24:14,35.59,36.34,34.20
2023-09-28 15:24:36,35.59,36.34,34.20
2023-09-28 15:29:11,35.32,36.34,34.20
2023-09-28 15:29:34,35.32,36.34,34.20
2023-09-28 15:38:22,35.32,36.34,34.20
2023-09-28 15:38:35,35.32,36.34,34.20
2023-09-28 15:40:56,35.32,36.34,34.20
2023-09-28 15:41:04,35.32,36.34,34.20
2023-09-28 18:46:05,35.39,36.34,34.20
2023-09-28 18:46:20,35.39,36.34,34.20
2023-09-28 18:50:02,35.39,36.34,34.20
2023-09-29 10:09:46,35.06,36.17,35.01
2023-09-29 10:09:47,35.06,36.17,35.01
