time,current price,day high,day low
2023-09-28 15:01:52,50.70,51.00,46.72
2023-09-28 15:02:11,50.70,51.00,46.72
2023-09-28 15:05:10,50.70,51.00,46.72
2023-09-28 15:24:31,50.65,51.00,46.72
2023-09-28 15:24:52,50.65,51.00,46.72
2023-09-28 15:29:28,50.65,51.00,46.72
2023-09-28 15:29:52,50.65,51.00,46.72
2023-09-28 15:38:55,50.65,51.00,46.72
2023-09-28 15:39:22,50.65,51.00,46.72
2023-09-28 18:46:42,50.66,51.00,46.72
2023-09-28 18:46:53,50.66,51.00,46.72
2023-09-29 10:10:17,50.66,51.00,46.72
2023-09-29 10:10:17,50.66,51.00,46.72
