time,current price,day high,day low
2023-09-28 15:01:33,636.50,644.85,636.20
2023-09-28 15:01:53,636.50,644.85,636.20
2023-09-28 15:04:47,636.00,644.85,635.95
2023-09-28 15:24:11,639.90,644.85,635.70
2023-09-28 15:24:33,639.90,644.85,635.70
2023-09-28 15:29:08,639.95,644.85,635.70
2023-09-28 15:29:31,639.95,644.85,635.70
2023-09-28 15:37:42,640.00,644.85,635.70
2023-09-28 15:38:28,640.00,644.85,635.70
2023-09-28 15:40:46,640.00,644.85,635.70
2023-09-28 15:40:59,640.00,644.85,635.70
2023-09-28 16:13:02,637.75,644.85,635.70
2023-09-28 16:15:17,637.75,644.85,635.70
2023-09-28 18:45:56,637.75,644.85,635.70
2023-09-28 18:46:08,637.75,644.85,635.70
2023-09-28 18:49:54,637.75,644.85,635.70
2023-09-29 10:09:39,640.50,642.40,638.00
2023-09-29 10:09:39,640.50,642.40,638.00
