time,current price,day high,day low
2023-09-28 15:01:33,294.85,303.00,292.95
2023-09-28 15:01:52,294.85,303.00,292.95
2023-09-28 15:04:45,294.85,303.00,292.95
2023-09-28 15:24:11,293.30,303.00,292.95
2023-09-28 15:24:32,293.30,303.00,292.95
2023-09-28 15:29:07,292.40,303.00,292.40
2023-09-28 15:29:30,292.40,303.00,292.40
2023-09-28 15:37:39,292.15,303.00,292.15
2023-09-28 15:38:27,292.15,303.00,292.15
2023-09-28 15:40:44,292.15,303.00,292.15
2023-09-28 15:40:57,292.15,303.00,292.15
2023-09-28 16:13:00,292.15,303.00,292.15
2023-09-28 16:15:14,292.15,303.00,292.15
2023-09-28 18:45:55,294.55,303.00,292.15
2023-09-28 18:46:05,294.55,303.00,292.15
2023-09-28 18:49:53,294.55,303.00,292.15
2023-09-29 10:09:37,299.00,299.00,296.60
2023-09-29 10:09:37,299.00,299.00,296.60
