time,current price,day high,day low
2023-09-28 15:01:34,39.83,39.83,37.94
2023-09-28 15:01:53,39.83,39.83,37.94
2023-09-28 15:04:47,39.83,39.83,37.94
2023-09-28 15:24:12,39.83,39.83,37.94
2023-09-28 15:24:34,39.83,39.83,37.94
2023-09-28 15:29:09,39.83,39.83,37.94
2023-09-28 15:29:31,39.83,39.83,37.94
2023-09-28 15:37:42,39.83,39.83,37.94
2023-09-28 15:38:30,39.83,39.83,37.94
2023-09-28 15:40:47,39.83,39.83,37.94
2023-09-28 15:40:59,39.83,39.83,37.94
2023-09-28 16:13:04,39.83,39.83,37.94
2023-09-28 16:15:18,39.83,39.83,37.94
2023-09-28 18:45:57,39.83,39.83,37.94
2023-09-28 18:46:10,39.83,39.83,37.94
2023-09-28 18:49:55,39.83,39.83,37.94
2023-09-29 10:09:41,41.82,41.82,41.82
2023-09-29 10:09:41,41.82,41.82,41.82
